year,stAbbr,cropName,coName,st_crop_yr_co_prem
1994,MN,SOYBEANS,Hennepin,26211
1994,MN,SOYBEANS,Houston,9133
1994,MN,SOYBEANS,Isanti,57434
1994,MN,SOYBEANS,Jackson,971273
1994,MN,SOYBEANS,Kanabec,7403
1994,MN,SOYBEANS,Kandiyohi,273190
1994,MN,SOYBEANS,Kittson,1711
1994,MN,SOYBEANS,Koochiching,94
1994,MN,SOYBEANS,Lac Qui Parle,884748
1994,MN,SOYBEANS,Lake of the Woods,1940
1994,MN,SOYBEANS,Le Sueur,136231
1994,MN,SOYBEANS,Lincoln,586572
1994,MN,SOYBEANS,Lyon,781700
1994,MN,SOYBEANS,Mahnomen,43914
1994,MN,SOYBEANS,Marshall,40974
1994,MN,SOYBEANS,Martin,946305
1994,MN,SOYBEANS,McLeod,230091
1994,MN,SOYBEANS,Meeker,218137
1994,MN,SOYBEANS,Mille Lacs,21345
1994,MN,SOYBEANS,Morrison,12714
1994,MN,SOYBEANS,Mower,745013
1994,MN,SOYBEANS,Murray,800823
1994,MN,SOYBEANS,Nicollet,380536
1994,MN,SOYBEANS,Norman,147171
1994,MN,SOYBEANS,Olmsted,148598
1994,MN,SOYBEANS,Pennington,2733
1994,MN,SOYBEANS,Pine,11923
1994,MN,SOYBEANS,Pipestone,525335
1994,MN,SOYBEANS,Pope,115842
1994,MN,SOYBEANS,Red Lake,4911
1994,MN,SOYBEANS,Redwood,1143633
1994,MN,SOYBEANS,Renville,821441
1994,MN,SOYBEANS,Rice,145834
1994,MN,SOYBEANS,Rock,545392
1994,MN,SOYBEANS,Roseau,10372
1994,MN,SOYBEANS,Sherburne,35871
1994,MN,SOYBEANS,Sibley,439913
1994,MN,SOYBEANS,Stearns,133082
1994,MN,SOYBEANS,Steele,265592
1994,MN,SOYBEANS,Stevens,639320
1994,MN,SOYBEANS,Swift,629028
1994,MN,SOYBEANS,Todd,39063
1994,MN,SOYBEANS,Traverse,587870
1994,MN,SOYBEANS,Wabasha,47596
1994,MN,SOYBEANS,Waseca,268911
1994,MN,SOYBEANS,Washington,48983
1994,MN,SOYBEANS,Watonwan,429747
1994,MN,SOYBEANS,West Otter Tail,184004
1994,MN,SOYBEANS,West Polk,42201
1994,MN,SOYBEANS,Wilkin,525054
1994,MN,SOYBEANS,Winona,18614
1994,MN,SOYBEANS,Wright,102530
1994,MN,SOYBEANS,Yellow Medicine,890351
1994,MN,WHEAT,Aitkin,0
1994,MN,WHEAT,Becker,372978
1994,MN,WHEAT,Beltrami,34862
1994,MN,WHEAT,Big Stone,146026
1994,MN,WHEAT,Blue Earth,3317
1994,MN,WHEAT,Brown,5497
1994,MN,WHEAT,Carver,3491
1994,MN,WHEAT,Chippewa,31094
1994,MN,WHEAT,Clay,846166
1994,MN,WHEAT,Clearwater,16743
1994,MN,WHEAT,Cottonwood,2668
1994,MN,WHEAT,Dakota,1566
1994,MN,WHEAT,Dodge,869
1994,MN,WHEAT,Douglas,22294
1994,MN,WHEAT,East Otter Tail,16764
1994,MN,WHEAT,East Polk,95138
1994,MN,WHEAT,Faribault,835
1994,MN,WHEAT,Fillmore,845
1994,MN,WHEAT,Freeborn,432
1994,MN,WHEAT,Goodhue,1039
1994,MN,WHEAT,Grant,230620
1994,MN,WHEAT,Hennepin,833
1994,MN,WHEAT,Houston,123
1994,MN,WHEAT,Hubbard,1733
1994,MN,WHEAT,Jackson,369
1994,MN,WHEAT,Kandiyohi,9630
1994,MN,WHEAT,Kittson,1843483
1994,MN,WHEAT,Koochiching,11942
1994,MN,WHEAT,Lac Qui Parle,89377
1994,MN,WHEAT,Lake of the Woods,27409
1994,MN,WHEAT,Le Sueur,3950
1994,MN,WHEAT,Lincoln,30433
1994,MN,WHEAT,Lyon,20655
1994,MN,WHEAT,Martin,420
1994,MN,WHEAT,McLeod,11263
1994,MN,WHEAT,Meeker,13257
1994,MN,WHEAT,Mille Lacs,69
1994,MN,WHEAT,Morrison,1217
1994,MN,WHEAT,Mower,878
1994,MN,WHEAT,Murray,3776
1994,MN,WHEAT,Nicollet,3009
1994,MN,WHEAT,Nobles,2579
1994,MN,WHEAT,Norman,905754
1994,MN,WHEAT,Olmsted,255
1994,MN,WHEAT,Pennington,588785
1994,MN,WHEAT,Pine,2845
1994,MN,WHEAT,Pipestone,3373
1994,MN,WHEAT,Pope,29702
1994,MN,WHEAT,Red Lake,255152
1994,MN,WHEAT,Redwood,13462
1994,MN,WHEAT,Renville,26229
1994,MN,WHEAT,Rice,3265
1994,MN,WHEAT,Scott,1793
1994,MN,WHEAT,Sherburne,1306
1994,MN,WHEAT,Sibley,10134
1994,MN,WHEAT,St Louis,366
1994,MN,WHEAT,Stearns,9018
1994,MN,WHEAT,Steele,2629
1994,MN,WHEAT,Stevens,159955
1994,MN,WHEAT,Swift,51820
1994,MN,WHEAT,Todd,3305
1994,MN,WHEAT,Traverse,261249
1994,MN,WHEAT,Wabasha,503
1994,MN,WHEAT,Waseca,1934
1994,MN,WHEAT,Watonwan,742
1994,MN,WHEAT,West Otter Tail,94446
1994,MN,WHEAT,West Polk,1479041
1994,MN,WHEAT,Wilkin,503333
1994,MN,WHEAT,Wright,3455
1994,MN,WHEAT,Yellow Medicine,35211
1994,NE,CORN,Adams,353460
1994,NE,CORN,Antelope,350197
1994,NE,CORN,Banner,27210
1994,NE,CORN,Boone,292354
1994,NE,CORN,Box Butte,197104
1994,NE,CORN,Boyd,36723
1994,NE,CORN,Brown,376616
1994,NE,CORN,Buffalo,840357
1994,NE,CORN,Burt,555654
1994,NE,CORN,Butler,407262
1994,NE,CORN,Cass,781009
1994,NE,CORN,Cedar,376422
1994,NE,CORN,Chase,468866
1994,NE,CORN,Cherry,109759
1994,NE,CORN,Cheyenne,116144
1994,NE,CORN,Clay,259066
1994,NE,CORN,Colfax,307272
1994,NE,CORN,Cuming,671384
1994,NE,CORN,Custer,1017620
1994,NE,CORN,Dakota,143091
1994,NE,CORN,Dawes,13322
1994,NE,CORN,Dawson,993043
1994,NE,CORN,Deuel,71006
1994,NE,CORN,Dixon,266840
1994,NE,CORN,Dodge,467910
1994,NE,CORN,Douglas,140233
1994,NE,CORN,Dundy,559841
1994,NE,CORN,Fillmore,209789
1994,NE,CORN,Franklin,158423
1994,NE,CORN,Frontier,487090
1994,NE,CORN,Furnas,389422
1994,NE,CORN,Gage,250980
1994,NE,CORN,Garden,71350
1994,NE,CORN,Garfield,69273
1994,NE,CORN,Gosper,346116
1994,NE,CORN,Greeley,317867
1994,NE,CORN,Hall,558475
1994,NE,CORN,Hamilton,253917
1994,NE,CORN,Harlan,341375
1994,NE,CORN,Hayes,289317
1994,NE,CORN,Hitchcock,246663
1994,NE,CORN,Holt,449323
1994,NE,CORN,Howard,348999
1994,NE,CORN,Jefferson,124323
1994,NE,CORN,Johnson,92211
1994,NE,CORN,Kearney,425690
1994,NE,CORN,Keith,182519
1994,NE,CORN,Keya Paha,79494
1994,NE,CORN,Kimball,101329
1994,NE,CORN,Knox,334627
1994,NE,CORN,Lancaster,238575
1994,NE,CORN,Lincoln,820333
1994,NE,CORN,Logan,76658
1994,NE,CORN,Loup,34581
1994,NE,CORN,Madison,325995
1994,NE,CORN,Merrick,355490
1994,NE,CORN,Morrill,208995
1994,NE,CORN,Nance,359808
1994,NE,CORN,Nemaha,764200
1994,NE,CORN,Nuckolls,48286
1994,NE,CORN,Otoe,672321
1994,NE,CORN,Pawnee,139572
1994,NE,CORN,Perkins,458388
1994,NE,CORN,Phelps,1099881
1994,NE,CORN,Pierce,271343
1994,NE,CORN,Platte,352128
1994,NE,CORN,Polk,275560
1994,NE,CORN,Red Willow,360778
1994,NE,CORN,Richardson,616936
1994,NE,CORN,Rock,288767
1994,NE,CORN,Saline,115867
1994,NE,CORN,Sarpy,221550
1994,NE,CORN,Saunders,499498
1994,NE,CORN,Scotts Bluff,309846
1994,NE,CORN,Seward,186405
1994,NE,CORN,Sheridan,213253
1994,NE,CORN,Sherman,378557
1994,NE,CORN,Stanton,413568
1994,NE,CORN,Thayer,148588
1994,NE,CORN,Valley,443780
1994,NE,CORN,Washington,453935
1994,NE,CORN,Wayne,387619
1994,NE,CORN,Webster,104264
1994,NE,CORN,Wheeler,125636
1994,NE,CORN,York,154567
1994,NE,SOYBEANS,Adams,56891
1994,NE,SOYBEANS,Antelope,94732
1994,NE,SOYBEANS,Boone,43392
1994,NE,SOYBEANS,Boyd,15882
1994,NE,SOYBEANS,Brown,9135
1994,NE,SOYBEANS,Buffalo,207979
1994,NE,SOYBEANS,Burt,275632
1994,NE,SOYBEANS,Butler,146520
1994,NE,SOYBEANS,Cass,284796
1994,NE,SOYBEANS,Cedar,149586
1994,NE,SOYBEANS,Chase,0
1994,NE,SOYBEANS,Cherry,1032
1994,NE,SOYBEANS,Clay,85392
1994,NE,SOYBEANS,Colfax,130619
1994,NE,SOYBEANS,Cuming,227488
1994,NE,SOYBEANS,Custer,115136
1994,NE,SOYBEANS,Dakota,38874
1994,NE,SOYBEANS,Dawson,92874
1994,NE,SOYBEANS,Dixon,79009
1994,NE,SOYBEANS,Dodge,165825
1994,NE,SOYBEANS,Douglas,52059
1994,NE,SOYBEANS,Dundy,4738
1994,NE,SOYBEANS,Fillmore,92056
1994,NE,SOYBEANS,Franklin,22747
1994,NE,SOYBEANS,Frontier,13754
1994,NE,SOYBEANS,Furnas,59288
1994,NE,SOYBEANS,Gage,203247
1994,NE,SOYBEANS,Garfield,5276
1994,NE,SOYBEANS,Gosper,27198
1994,NE,SOYBEANS,Greeley,36912
1994,NE,SOYBEANS,Hall,40702
1994,NE,SOYBEANS,Hamilton,29077
1994,NE,SOYBEANS,Harlan,44180
1994,NE,SOYBEANS,Hitchcock,6976
1994,NE,SOYBEANS,Holt,62994
1994,NE,SOYBEANS,Howard,41500
1994,NE,SOYBEANS,Jefferson,140949
1994,NE,SOYBEANS,Johnson,65779
1994,NE,SOYBEANS,Kearney,39028
1994,NE,SOYBEANS,Keith,639
1994,NE,SOYBEANS,Keya Paha,784
1994,NE,SOYBEANS,Knox,95793
1994,NE,SOYBEANS,Lancaster,147347
1994,NE,SOYBEANS,Lincoln,11351
1994,NE,SOYBEANS,Loup,4602
1994,NE,SOYBEANS,Madison,102531
1994,NE,SOYBEANS,Merrick,67784
1994,NE,SOYBEANS,Nance,74808
1994,NE,SOYBEANS,Nemaha,334062
1994,NE,SOYBEANS,Nuckolls,27198
1994,NE,SOYBEANS,Otoe,256447
1994,NE,SOYBEANS,Pawnee,117577
1994,NE,SOYBEANS,Perkins,2211
1994,NE,SOYBEANS,Phelps,59620
1994,NE,SOYBEANS,Pierce,80294
1994,NE,SOYBEANS,Platte,131029
1994,NE,SOYBEANS,Polk,66350
1994,NE,SOYBEANS,Red Willow,24429
1994,NE,SOYBEANS,Rock,34247
1994,NE,SOYBEANS,Saline,95286
1994,NE,SOYBEANS,Sarpy,75152
1994,NE,SOYBEANS,Saunders,222436
1994,NE,SOYBEANS,Seward,77032
1994,NE,SOYBEANS,Sherman,69815
1994,NE,SOYBEANS,Stanton,140452
1994,NE,SOYBEANS,Thayer,82059
1994,NE,SOYBEANS,Thurston,127168
1994,NE,SOYBEANS,Valley,111223
1994,NE,SOYBEANS,Washington,176541
1994,NE,SOYBEANS,Wayne,144722
1994,NE,SOYBEANS,Webster,24471
1994,NE,SOYBEANS,Wheeler,19205
1994,NE,SOYBEANS,York,38345
1994,NE,WHEAT,Adams,61063
1994,NE,WHEAT,Banner,190675
1994,NE,WHEAT,Boone,1453
1994,NE,WHEAT,Box Butte,302323
1994,NE,WHEAT,Buffalo,45236
1994,NE,WHEAT,Burt,1225
1994,NE,WHEAT,Butler,13241
1994,NE,WHEAT,Cass,12221
1994,NE,WHEAT,Chase,200526
1994,NE,WHEAT,Cherry,4045
1994,NE,WHEAT,Cheyenne,939743
1994,NE,WHEAT,Clay,21289
1994,NE,WHEAT,Colfax,4101
1994,NE,WHEAT,Cuming,483
1994,NE,WHEAT,Custer,89236
1994,NE,WHEAT,Dawes,122508
1994,NE,WHEAT,Dawson,13888
1994,NE,WHEAT,Deuel,458420
1994,NE,WHEAT,Dodge,3851
1994,NE,WHEAT,Dundy,196329
1994,NE,WHEAT,Fillmore,31617
1994,NE,WHEAT,Franklin,40276
1994,NE,WHEAT,Frontier,193014
1994,NE,WHEAT,Furnas,252051
1994,NE,WHEAT,Gage,89909
1994,NE,WHEAT,Garden,238802
1994,NE,WHEAT,Gosper,80140
1994,NE,WHEAT,Greeley,2386
1994,NE,WHEAT,Hall,4641
1994,NE,WHEAT,Hamilton,5503
1994,NE,WHEAT,Harlan,128683
1994,NE,WHEAT,Hayes,218744
1994,NE,WHEAT,Hitchcock,371875
1994,NE,WHEAT,Holt,13904
1994,NE,WHEAT,Howard,13945
1994,NE,WHEAT,Jefferson,94518
1994,NE,WHEAT,Johnson,16435
1994,NE,WHEAT,Kearney,35884
1994,NE,WHEAT,Keith,183109
1994,NE,WHEAT,Keya Paha,1756
1994,NE,WHEAT,Kimball,482599
1994,NE,WHEAT,Knox,0
1994,NE,WHEAT,Lancaster,47289
1994,NE,WHEAT,Lincoln,109604
1994,NE,WHEAT,Logan,16088
1994,NE,WHEAT,Loup,1039
1994,NE,WHEAT,Merrick,7245
1994,NE,WHEAT,Morrill,131047
1994,NE,WHEAT,Nance,15436
1994,NE,WHEAT,Nemaha,20279
1994,NE,WHEAT,Nuckolls,49866
1994,NE,WHEAT,Otoe,21260
1994,NE,WHEAT,Pawnee,19595
1994,NE,WHEAT,Perkins,486920
1994,NE,WHEAT,Phelps,24458
1994,NE,WHEAT,Pierce,304
1994,NE,WHEAT,Platte,3294
1994,NE,WHEAT,Polk,4404
1994,NE,WHEAT,Red Willow,237264
1994,NE,WHEAT,Richardson,14574
1994,NE,WHEAT,Saline,77043
1994,NE,WHEAT,Sarpy,951
1994,NE,WHEAT,Saunders,14580
1994,NE,WHEAT,Scotts Bluff,35586
1994,NE,WHEAT,Seward,10532
1994,NE,WHEAT,Sheridan,284742
1994,NE,WHEAT,Sherman,17780
1994,NE,WHEAT,Sioux,18279
1994,NE,WHEAT,Thayer,117177
1994,NE,WHEAT,Valley,11365
1994,NE,WHEAT,Washington,1874
1994,NE,WHEAT,Webster,61112
1994,NE,WHEAT,York,4827
1995,IA,CORN,Adair,554097
1995,IA,CORN,Adams,323527
1995,IA,CORN,Allamakee,239999
1995,IA,CORN,Appanoose,304830
1995,IA,CORN,Audubon,530405
1995,IA,CORN,Benton,890768
1995,IA,CORN,Black Hawk,667193
1995,IA,CORN,Boone,740232
1995,IA,CORN,Bremer,481999
1995,IA,CORN,Buchanan,648646
1995,IA,CORN,Buena Vista,739256
1995,IA,CORN,Calhoun,688290
1995,IA,CORN,Carroll,700092
1995,IA,CORN,Cass,554165
1995,IA,CORN,Cedar,1100967
1995,IA,CORN,Cherokee,662874
1995,IA,CORN,Chickasaw,676567
1995,IA,CORN,Clayton,426161
1995,IA,CORN,Clinton,1486579
1995,IA,CORN,Crawford,1049216
1995,IA,CORN,Dallas,784763
1995,IA,CORN,Davis,387103
1995,IA,CORN,Delaware,753778
1995,IA,CORN,Des Moines,526639
1995,IA,CORN,Dickinson,404234
1995,IA,CORN,Dubuque,533790
1995,IA,CORN,E Pottawattamie,593113
1995,IA,CORN,Emmet,478459
1995,IA,CORN,Fayette,506608
1995,IA,CORN,Floyd,735482
1995,IA,CORN,Franklin,852194
1995,IA,CORN,Fremont,821098
1995,IA,CORN,Greene,820568
1995,IA,CORN,Grundy,479928
1995,IA,CORN,Guthrie,516269
1995,IA,CORN,Hamilton,902232
1995,IA,CORN,Hancock,750151
1995,IA,CORN,Hardin,851811
1995,IA,CORN,Harrison,734595
1995,IA,CORN,Henry,824108
1995,IA,CORN,Howard,635972
1995,IA,CORN,Humboldt,573307
1995,IA,CORN,Ida,748683
1995,IA,CORN,Iowa,821272
1995,IA,CORN,Jackson,604914
1995,IA,CORN,Jasper,945418
1995,IA,CORN,Jefferson,718246
1995,IA,CORN,Johnson,763396
1995,IA,CORN,Jones,892025
1995,IA,CORN,Keokuk,1142404
1995,IA,CORN,Kossuth,1557290
1995,IA,CORN,Lee,735541
1995,IA,CORN,Linn,900384
1995,IA,CORN,Louisa,889983
1995,IA,CORN,Lucas,355388
1995,IA,CORN,Lyon,788518
1995,IA,CORN,Madison,486025
1995,IA,CORN,Marion,555897
1995,IA,CORN,Marshall,703547
1995,IA,CORN,Mills,609235
1995,IA,CORN,Mitchell,880921
1995,IA,CORN,Monona,644254
1995,IA,CORN,Monroe,354764
1995,IA,CORN,Montgomery,474900
1995,IA,CORN,Muscatine,840951
1995,IA,CORN,O Brien,582157
1995,IA,CORN,Osceola,529436
1995,IA,CORN,Page,532470
1995,IA,CORN,Palo Alto,664593
1995,IA,CORN,Plymouth,1195938
1995,IA,CORN,Pocahontas,770375
1995,IA,CORN,Polk,473367
1995,IA,CORN,Poweshiek,678931
1995,IA,CORN,Ringgold,485759
1995,IA,CORN,Sac,838949
1995,IA,CORN,Scott,539408
1995,IA,CORN,Shelby,969676
1995,IA,CORN,Sioux,1045806
1995,IA,CORN,Story,895086
1995,IA,CORN,Tama,810243
1995,IA,CORN,Taylor,514433
1995,IA,CORN,Union,399029
1995,IA,CORN,Van Buren,465710
1995,IA,CORN,W Pottawattamie,709304
1995,IA,CORN,Wapello,544478
1995,IA,CORN,Warren,695937
1995,IA,CORN,Washington,1125951
1995,IA,CORN,Wayne,657521
1995,IA,CORN,Webster,913076
1995,IA,CORN,Winnebago,613414
1995,IA,CORN,Winneshiek,449736
1995,IA,CORN,Woodbury,990503
1995,IA,CORN,Worth,577003
1995,IA,CORN,Wright,840981
1995,IA,SOYBEANS,Adair,267186
1995,IA,SOYBEANS,Adams,203033
1995,IA,SOYBEANS,Allamakee,20574
1995,IA,SOYBEANS,Appanoose,193421
1995,IA,SOYBEANS,Audubon,225584
1995,IA,SOYBEANS,Benton,403690
1995,IA,SOYBEANS,Black Hawk,244924
1995,IA,SOYBEANS,Boone,356535
1995,IA,SOYBEANS,Bremer,133710
1995,IA,SOYBEANS,Buchanan,168797
1995,IA,SOYBEANS,Buena Vista,455750
1995,IA,SOYBEANS,Butler,244803
1995,IA,SOYBEANS,Calhoun,459132
1995,IA,SOYBEANS,Carroll,306780
1995,IA,SOYBEANS,Cass,291743
1995,IA,SOYBEANS,Cedar,259127
1995,IA,SOYBEANS,Cerro Gordo,453485
1995,IA,SOYBEANS,Cherokee,410776
1995,IA,SOYBEANS,Chickasaw,209762
1995,IA,SOYBEANS,Clarke,183919
1995,IA,SOYBEANS,Clay,449837
1995,IA,SOYBEANS,Clayton,24059
1995,IA,SOYBEANS,Clinton,271619
1995,IA,SOYBEANS,Crawford,426543
1995,IA,SOYBEANS,Dallas,308306
1995,IA,SOYBEANS,Davis,173239
1995,IA,SOYBEANS,Decatur,232796
1995,IA,SOYBEANS,Delaware,98597
1995,IA,SOYBEANS,Des Moines,173264
1995,IA,SOYBEANS,Dickinson,262824
1995,IA,SOYBEANS,Dubuque,22053
1995,IA,SOYBEANS,E Pottawattamie,315030
1995,IA,SOYBEANS,Emmet,333626
1995,IA,SOYBEANS,Fayette,131429
1995,IA,SOYBEANS,Floyd,298983
1995,IA,SOYBEANS,Franklin,336250
1995,IA,SOYBEANS,Fremont,568570
1995,IA,SOYBEANS,Greene,408470
1995,IA,SOYBEANS,Grundy,229385
1995,IA,SOYBEANS,Guthrie,236834
1995,IA,SOYBEANS,Hamilton,516717
1995,IA,SOYBEANS,Hancock,382996
1995,IA,SOYBEANS,Hardin,363202
1995,IA,SOYBEANS,Harrison,441933
1995,IA,SOYBEANS,Henry,229121
1995,IA,SOYBEANS,Howard,211427
1995,IA,SOYBEANS,Humboldt,383948
1995,IA,SOYBEANS,Ida,318151
1995,IA,SOYBEANS,Iowa,242809
1995,IA,SOYBEANS,Jackson,31606
1995,IA,SOYBEANS,Jasper,344000
1995,IA,SOYBEANS,Jefferson,267924
1995,IA,SOYBEANS,Johnson,264179
1995,IA,SOYBEANS,Jones,130701
1995,IA,SOYBEANS,Keokuk,311364
1995,IA,SOYBEANS,Kossuth,906366
1995,IA,SOYBEANS,Lee,233563
1995,IA,SOYBEANS,Linn,319106
1995,IA,SOYBEANS,Louisa,272821
1995,IA,SOYBEANS,Lucas,147431
1995,IA,SOYBEANS,Lyon,412553
1995,IA,SOYBEANS,Madison,231968
1995,IA,SOYBEANS,Mahaska,304001
1995,IA,SOYBEANS,Marion,224986
1995,IA,SOYBEANS,Marshall,275181
1995,IA,SOYBEANS,Mills,353826
1995,IA,SOYBEANS,Mitchell,356586
1995,IA,SOYBEANS,Monona,441279
1995,IA,SOYBEANS,Monroe,127423
1995,IA,SOYBEANS,Montgomery,265778
1995,IA,SOYBEANS,Muscatine,261297
1995,IA,SOYBEANS,O Brien,409201
1995,IA,SOYBEANS,Osceola,366588
1995,IA,SOYBEANS,Page,324050
1995,IA,SOYBEANS,Palo Alto,429710
1995,IA,SOYBEANS,Plymouth,614167
1995,IA,SOYBEANS,Pocahontas,584801
1995,IA,SOYBEANS,Polk,203381
1995,IA,SOYBEANS,Poweshiek,227828
1995,IA,SOYBEANS,Ringgold,287442
1995,IA,SOYBEANS,Sac,481967
1995,IA,SOYBEANS,Scott,92090
1995,IA,SOYBEANS,Shelby,336468
1995,IA,SOYBEANS,Sioux,438215
1995,IA,SOYBEANS,Story,466938
1995,IA,SOYBEANS,Taylor,325148
1995,IA,SOYBEANS,Union,211165
1995,IA,SOYBEANS,W Pottawattamie,329656
1995,IA,SOYBEANS,Wapello,196575
1995,IA,SOYBEANS,Warren,282045
1995,IA,SOYBEANS,Washington,313861
1995,IA,SOYBEANS,Wayne,300511
1995,IA,SOYBEANS,Webster,649019
1995,IA,SOYBEANS,Winnebago,325909
1995,IA,SOYBEANS,Winneshiek,73255
1995,IA,SOYBEANS,Woodbury,520809
1995,IA,SOYBEANS,Worth,298073
1995,IA,SOYBEANS,Wright,515116
1995,IA,WHEAT,Adams,1360
1995,IA,WHEAT,Appanoose,75
1995,IA,WHEAT,Boone,563
1995,IA,WHEAT,Clinton,698
1995,IA,WHEAT,Crawford,583
1995,IA,WHEAT,Davis,4054
1995,IA,WHEAT,Decatur,442
1995,IA,WHEAT,Des Moines,2226
1995,IA,WHEAT,E Pottawattamie,270
1995,IA,WHEAT,Fremont,1484
1995,IA,WHEAT,Harrison,704
1995,IA,WHEAT,Henry,1556
1995,IA,WHEAT,Iowa,775
1995,IA,WHEAT,Jackson,750
1995,IA,WHEAT,Jefferson,6231
1995,IA,WHEAT,Johnson,4037
1995,IA,WHEAT,Keokuk,4342
1995,IA,WHEAT,Lee,5097
1995,IA,WHEAT,Louisa,656
1995,IA,WHEAT,Mills,3309
1995,IA,WHEAT,Monona,727
1995,IA,WHEAT,Montgomery,864
1995,IA,WHEAT,Muscatine,1155
1995,IA,WHEAT,Page,1283
1995,IA,WHEAT,Poweshiek,1140
1995,IA,WHEAT,Ringgold,1597
1995,IA,WHEAT,Taylor,1345
1995,IA,WHEAT,Van Buren,5223
1995,IA,WHEAT,W Pottawattamie,1169
1995,IA,WHEAT,Wapello,7449
1995,IA,WHEAT,Warren,175
1995,IA,WHEAT,Washington,3004
1995,IA,WHEAT,Wayne,738
1995,IA,WHEAT,Winneshiek,0
1995,IL,CORN,Adams,562469
1995,IL,CORN,Alexander,125202
1995,IL,CORN,Bond,277326
1995,IL,CORN,Boone,261564
1995,IL,CORN,Brown,249941
1995,IL,CORN,Bureau,1238389
1995,IL,CORN,Calhoun,76972
1995,IL,CORN,Carroll,363619
1995,IL,CORN,Cass,290809
1995,IL,CORN,Champaign,1175896
1995,IL,CORN,Christian,451697
1995,IL,CORN,Clark,388609
1995,IL,CORN,Clay,395094
1995,IL,CORN,Clinton,353490
1995,IL,CORN,Coles,374426
1995,IL,CORN,Cook,32195
1995,IL,CORN,Crawford,305482
1995,IL,CORN,Cumberland,187643
1995,IL,CORN,De Kalb,446880
1995,IL,CORN,Douglas,319921
1995,IL,CORN,Du Page,23152
1995,IL,CORN,Edgar,342516
1995,IL,CORN,Edwards,130388
1995,IL,CORN,Effingham,260415
1995,IL,CORN,Fayette,464176
1995,IL,CORN,Ford,1159406
1995,IL,CORN,Franklin,153985
1995,IL,CORN,Fulton,549212
1995,IL,CORN,Gallatin,337262
1995,IL,CORN,Greene,341659
1995,IL,CORN,Grundy,727035
1995,IL,CORN,Hamilton,299558
1995,IL,CORN,Hancock,899992
1995,IL,CORN,Hardin,27900
1995,IL,CORN,Henderson,613679
1995,IL,CORN,Henry,1324896
1995,IL,CORN,Iroquois,2548363
1995,IL,CORN,Jackson,119541
1995,IL,CORN,Jasper,415353
1995,IL,CORN,Jefferson,200342
1995,IL,CORN,Jersey,152377
1995,IL,CORN,Jo Daviess,436096
1995,IL,CORN,Kane,234499
1995,IL,CORN,Kankakee,1247437
1995,IL,CORN,Kendall,336198
1995,IL,CORN,Knox,640461
1995,IL,CORN,La Salle,1112427
1995,IL,CORN,Lake,49974
1995,IL,CORN,Lawrence,341535
1995,IL,CORN,Livingston,2192062
1995,IL,CORN,Logan,618979
1995,IL,CORN,Macon,468070
1995,IL,CORN,Macoupin,536898
1995,IL,CORN,Madison,280310
1995,IL,CORN,Marion,244314
1995,IL,CORN,Marshall,445506
1995,IL,CORN,Mason,568839
1995,IL,CORN,Massac,127626
1995,IL,CORN,McDonough,533311
1995,IL,CORN,McHenry,288374
1995,IL,CORN,McLean,1645957
1995,IL,CORN,Menard,360177
1995,IL,CORN,Mercer,912174
1995,IL,CORN,Monroe,148676
1995,IL,CORN,Montgomery,479687
1995,IL,CORN,Morgan,240939
1995,IL,CORN,Moultrie,265111
1995,IL,CORN,Ogle,750180
1995,IL,CORN,Peoria,492930
1995,IL,CORN,Perry,122503
1995,IL,CORN,Piatt,454304
1995,IL,CORN,Pike,355822
1995,IL,CORN,Pope,45238
1995,IL,CORN,Pulaski,94493
1995,IL,CORN,Putnam,133388
1995,IL,CORN,Randolph,153946
1995,IL,CORN,Richland,333834
1995,IL,CORN,Rock Island,328064
1995,IL,CORN,Saline,193843
1995,IL,CORN,Sangamon,492194
1995,IL,CORN,Schuyler,228685
1995,IL,CORN,Scott,177738
1995,IL,CORN,Shelby,476353
1995,IL,CORN,St Clair,197538
1995,IL,CORN,Stark,466509
1995,IL,CORN,Stephenson,593387
1995,IL,CORN,Tazewell,485919
1995,IL,CORN,Union,87659
1995,IL,CORN,Vermilion,1193910
1995,IL,CORN,Wabash,152354
1995,IL,CORN,Warren,881029
1995,IL,CORN,Washington,312563
1995,IL,CORN,Wayne,672851
1995,IL,CORN,White,385757
1995,IL,CORN,Whiteside,944202
1995,IL,CORN,Will,719530
1995,IL,CORN,Williamson,170386
1995,IL,CORN,Woodford,542508
1995,IL,SOYBEANS,Adams,311889
1995,IL,SOYBEANS,Alexander,211339
1995,IL,SOYBEANS,Bond,308885
1995,IL,SOYBEANS,Boone,101443
1995,IL,SOYBEANS,Brown,127412
1995,IL,SOYBEANS,Bureau,510891
1995,IL,SOYBEANS,Calhoun,75377
1995,IL,SOYBEANS,Carroll,53828
1995,IL,SOYBEANS,Cass,173709
1995,IL,SOYBEANS,Champaign,424799
1995,IL,SOYBEANS,Christian,271299
1995,IL,SOYBEANS,Clark,299971
1995,IL,SOYBEANS,Clay,301020
1995,IL,SOYBEANS,Clinton,313388
1995,IL,SOYBEANS,Coles,230991
1995,IL,SOYBEANS,Cook,24911
1995,IL,SOYBEANS,Crawford,242525
1995,IL,SOYBEANS,Cumberland,127610
1995,IL,SOYBEANS,De Kalb,176309
1995,IL,SOYBEANS,De Witt,116973
1995,IL,SOYBEANS,Douglas,168244
1995,IL,SOYBEANS,Du Page,14979
